7.0595459,0.0026976,2.3488672
7.3724854,0.0026976,1.0855078
7.3724854,0.0026976,1.4044141
7.3724854,0.0026976,1.7110547
7.3724854,0.0026976,2.0299609
7.3724854,0.0026976,2.3488672
1.8868408,0.0939354,1.7969141
4.4455811,0.0612979,1.7355859
3.7644775,0.0102746,1.0977734
4.6480713,0.052678,2.0299609
4.3719482,0.0344113,2.2752734
2.6231689,0.0673293,1.1591016
2.6047607,0.0499143,0.9628516
6.0655029,0.0083249,1.0119141
5.6237061,0.0499143,2.2507422
6.7834229,0.0612979,0.8279297
4.9241943,0.0735992,1.4657422
4.1510498,0.0903797,1.4289453
3.0649658,0.0163555,1.6497266
4.7585205,0.0939354,1.2081641
5.4948486,0.0768265,0.9751172
3.2858643,0.0868922,2.2016797
3.7460693,0.052678,1.6742578
2.3102295,0.0368716,2.0544922
3.175415,0.0554958,2.1035547
3.6356201,0.1050256,1.8827734
6.6729736,0.0768265,2.2998047
4.9978271,0.0419375,2.1280859
2.2365967,0.0499143,2.3243359
5.6605225,0.0250336,1.1345703
2.4759033,0.0319983,1.9195703
7.2252197,0.1050256,2.2262109
5.1450928,0.0250336,2.2384766
7.2068115,0.0704339,1.8214453
4.3351318,0.03938,1.8582422
3.0649658,0.0554958,1.1713672
3.1201904,0.0368716,1.3430859
7.1699951,0.0344113,0.8769922
2.2918213,0.101257,2.3120703
5.7709717,0.0419375,1.7233203
6.8938721,0.0472037,1.6374609
5.9918701,0.0583687,1.7601172
2.7704346,0.0554958,2.3366016
6.8386475,0.0735992,2.3488672
3.3410889,0.0472037,2.1280859
5.9550537,0.0642844,1.9318359
7.3724854,0.03938,0.9015234
7.0595459,0.0801169,1.0609766
3.5988037,0.0868922,1.1836328
5.5132568,0.0642844,2.2507422
2.9729248,0.0250336,2.0176953
7.0595459,0.0735992,2.0299609
4.7401123,0.0296316,2.2507422
4.3903564,0.0344113,1.3308203
4.077417,0.0868922,1.5883984
2.7520264,0.0583687,1.4780078
5.439624,0.0472037,2.2998047
1.9604736,0.0583687,1.5516016
7.42771,0.0612979,0.8892578
2.7888428,0.0673293,1.6619922
5.4764404,0.0472037,1.9686328
3.3042725,0.0368716,1.8950391
4.7401123,0.0735992,1.8091797
7.0595459,0.0673293,1.3553516
5.2371338,0.0344113,1.4902734
3.3042725,0.0083249,1.6374609
4.5928467,0.0939354,1.8705078
7.0779541,0.0735992,0.8279297
2.8256592,0.0583687,1.6619922
6.4152588,0.0768265,1.8827734
6.8202393,0.0768265,1.2326953
5.9734619,0.0445451,2.0299609
4.5376221,0.0419375,1.3798828
4.0037842,0.0228006,2.0054297
5.2187256,0.0319983,1.2204297
2.1813721,0.0184624,0.7911328
6.6913818,0.1050256,1.3430859
2.5311279,0.0445451,2.3488672
4.077417,0.0296316,1.0364453
6.8202393,0.0344113,1.1958984
3.8381104,0.0975607,1.9318359
6.8386475,0.03938,2.0299609
4.8137451,0.0273103,2.1280859
4.7953369,0.0834717,2.2139453
3.1570068,0.0445451,0.8647266
5.3659912,0.0163555,2.2752734
6.0839111,0.0228006,2.2384766
6.4888916,0.101257,1.4166797
6.5072998,0.052678,1.2694922
6.341626,0.0319983,0.9873828
4.6112549,0.0868922,1.7846484
6.6913818,0.0344113,2.2262109
5.7341553,0.0834717,1.6987891
4.1510498,0.0102746,2.2875391
3.4883545,0.0163555,2.3488672
4.4639893,0.0673293,2.0054297
5.7709717,0.0801169,1.3062891
6.1023193,0.0704339,2.1403516
3.5619873,0.0583687,1.3308203
3.3410889,0.0142891,1.8337109
6.6913818,0.0612979,1.1223047
2.1997803,0.0554958,2.1894141
7.4645264,0.0102746,1.6497266
3.0649658,0.0250336,2.0790234
2.4022705,0.1050256,1.3676172
1.99729,0.0296316,1.2081641
7.2068115,0.0499143,1.2081641
3.3963135,0.1050256,1.6619922
2.5311279,0.0206105,1.5270703
4.0406006,0.0296316,1.0855078
6.5441162,0.0419375,1.0609766
4.0406006,0.0184624,1.4780078
2.9729248,0.0472037,2.1403516
7.1699951,0.0704339,1.1100391
5.439624,0.0939354,0.9628516
4.0406006,0.0642844,1.1836328
3.6540283,0.0939354,1.1100391
6.8570557,0.0445451,2.0544922
6.4888916,0.0273103,1.0119141
7.1331787,0.0273103,1.8337109
6.4152588,0.03938,1.0241797
2.0341064,1.9973024,1.0855078
2.0341064,1.9973024,1.4044141
2.0341064,1.9973024,1.7110547
2.0341064,1.9973024,2.0299609
2.0341064,1.9973024,2.3488672
2.3470459,1.9973024,1.0855078
2.3470459,1.9973024,1.4044141
2.3470459,1.9973024,1.7110547
2.3470459,1.9973024,2.0299609
2.3470459,1.9973024,2.3488672
2.6599854,1.9973024,1.0855078
2.6599854,1.9973024,1.4044141
2.6599854,1.9973024,1.7110547
2.6599854,1.9973024,2.0299609
2.6599854,1.9973024,2.3488672
2.9729248,1.9973024,1.0855078
2.9729248,1.9973024,1.4044141
2.9729248,1.9973024,1.7110547
2.9729248,1.9973024,2.0299609
2.9729248,1.9973024,2.3488672
3.2858643,1.9973024,1.0855078
3.2858643,1.9973024,1.4044141
3.2858643,1.9973024,1.7110547
3.2858643,1.9973024,2.0299609
3.2858643,1.9973024,2.3488672
3.5988037,1.9973024,1.0855078
3.5988037,1.9973024,1.4044141
3.5988037,1.9973024,1.7110547
3.5988037,1.9973024,2.0299609
3.5988037,1.9973024,2.3488672
3.9117432,1.9973024,1.0855078
3.9117432,1.9973024,1.4044141
3.9117432,1.9973024,1.7110547
3.9117432,1.9973024,2.0299609
3.9117432,1.9973024,2.3488672
4.2246826,1.9973024,1.0855078
4.2246826,1.9973024,1.4044141
4.2246826,1.9973024,1.7110547
4.2246826,1.9973024,2.0299609
4.2246826,1.9973024,2.3488672
4.5376221,1.9973024,1.0855078
4.5376221,1.9973024,1.4044141
4.5376221,1.9973024,1.7110547
4.5376221,1.9973024,2.0299609
4.5376221,1.9973024,2.3488672
4.8505615,1.9973024,1.0855078
4.8505615,1.9973024,1.4044141
4.8505615,1.9973024,1.7110547
4.8505615,1.9973024,2.0299609
4.8505615,1.9973024,2.3488672
5.1819092,1.9973024,1.0855078
5.1819092,1.9973024,1.4044141
5.1819092,1.9973024,1.7110547
5.1819092,1.9973024,2.0299609
5.1819092,1.9973024,2.3488672
5.4948486,1.9973024,1.0855078
5.4948486,1.9973024,1.4044141
5.4948486,1.9973024,1.7110547
5.4948486,1.9973024,2.0299609
5.4948486,1.9973024,2.3488672
5.8077881,1.9973024,1.0855078
5.8077881,1.9973024,1.4044141
5.8077881,1.9973024,1.7110547
5.8077881,1.9973024,2.0299609
5.8077881,1.9973024,2.3488672
6.1207275,1.9973024,1.0855078
6.1207275,1.9973024,1.4044141
6.1207275,1.9973024,1.7110547
6.1207275,1.9973024,2.0299609
6.1207275,1.9973024,2.3488672
6.433667,1.9973024,1.0855078
6.433667,1.9973024,1.4044141
6.433667,1.9973024,1.7110547
6.433667,1.9973024,2.0299609
6.433667,1.9973024,2.3488672
6.7466064,1.9973024,1.0855078
6.7466064,1.9973024,1.4044141
6.7466064,1.9973024,1.7110547
6.7466064,1.9973024,2.0299609
6.7466064,1.9973024,2.3488672
7.0595459,1.9973024,1.0855078
7.0595459,1.9973024,1.4044141
7.0595459,1.9973024,1.7110547
7.0595459,1.9973024,2.0299609
7.0595459,1.9973024,2.3488672
7.3724854,1.9973024,1.0855078
7.3724854,1.9973024,1.4044141
7.3724854,1.9973024,1.7110547
7.3724854,1.9973024,2.0299609
7.3724854,1.9973024,2.3488672
5.07146,1.9703684,1.9441016
6.249585,1.9326707,2.0299609
7.5013428,1.9231735,2.1403516
4.5928467,1.9264008,2.3488672
5.6789307,1.8949744,1.1713672
5.0346436,1.9726897,1.2204297
4.6112549,1.9198831,1.0241797
5.5868896,1.947322,1.4902734
6.70979,1.8949744,1.2204297
3.9669678,1.9836445,1.3676172
5.6052979,1.9916751,1.2572266
5.9550537,1.898743,2.1894141
3.0649658,1.9060646,1.0364453
2.5495361,1.9749664,1.6865234
2.0709229,1.9793895,1.9195703
4.1878662,1.9357156,2.3243359
5.6973389,1.9916751,1.9931641
5.6605225,1.9680017,1.9808984
6.9122803,1.8949744,1.9931641
4.6480713,1.9416313,1.7846484
4.0406006,1.9916751,0.9383203
3.2858643,1.9680017,0.8156641
7.5381592,1.9703684,2.1035547
1.905249,1.9416313,0.9260547
6.2864014,1.9131078,1.3676172
5.5132568,1.9527963,0.8647266
5.0898682,1.9877376,1.4289453
5.3291748,1.898743,2.2998047
5.8261963,1.898743,2.1035547
1.9604736,1.9771994,1.0364453
2.3654541,1.9631284,2.2998047
2.5495361,1.9680017,1.0241797
3.2858643,1.9527963,1.8705078
3.5619873,1.9631284,1.5148047
2.6231689,1.9165283,0.9996484
5.5500732,1.9655887,1.5270703
4.7953369,1.9877376,2.1526172
2.1813721,1.9726897,1.3798828
2.5311279,1.9793895,0.8524609
7.0595459,1.9500857,1.7969141
4.6112549,1.9793895,1.8091797
6.2127686,1.9680017,1.5638672
1.9604736,1.9131078,2.3120703
4.3719482,1.9793895,1.9931641
5.1819092,1.9527963,1.9686328
6.8386475,1.9387021,1.9686328
6.1391357,1.9024393,1.2694922
5.4028076,1.898743,0.8892578
4.169458,1.9680017,2.0422266
4.6296631,1.96062,1.6742578
6.3048096,1.9793895,2.0667578
2.1629639,1.9264008,2.1158203
3.2122314,1.9527963,1.8214453
7.3540771,1.9416313,1.4902734
5.4764404,1.9131078,1.9931641
3.9117432,1.9877376,1.5393359
2.3102295,1.9857109,1.4657422
2.4759033,1.9060646,1.5516016
2.7888428,1.9416313,1.0241797
4.0406006,1.9527963,2.1403516
5.531665,1.9726897,1.0609766
2.8256592,1.9793895,1.0855078
6.7834229,1.9387021,2.1648828
7.0411377,1.9877376,2.0544922
3.0649658,1.947322,1.0609766
4.3351318,1.9131078,1.7846484
4.8873779,1.9416313,1.6619922
5.3843994,1.9771994,1.5270703
4.4455811,1.8949744,0.9137891
4.4087646,1.9416313,1.0609766
3.2490479,1.9726897,1.7601172
5.8077881,1.898743,1.3308203
5.2003174,1.9877376,1.9686328
3.5435791,1.9631284,1.1468359
3.5251709,1.9165283,1.6619922
7.4093018,1.8949744,1.1345703
5.8077881,1.9096203,1.1345703
6.5441162,1.8949744,1.7478516
6.1943604,1.9771994,2.1771484
3.0097412,1.9703684,0.9260547
7.2620361,1.9295661,0.9137891
1.99729,1.9198831,1.6987891
4.261499,1.9096203,1.1836328
3.9669678,1.9631284,1.2326953
3.2122314,1.9631284,1.3430859
2.8440674,1.9815376,1.8950391
5.2003174,1.9580625,1.8214453
5.3843994,1.9877376,1.1100391
4.2062744,1.9749664,1.5761328
5.3843994,1.9527963,1.4780078
4.1326416,1.9580625,0.8033984
6.7834229,1.9580625,1.0855078
3.6724365,1.947322,1.4902734
2.5679443,1.9749664,1.8582422
6.9675049,1.9877376,1.5025391
5.5500732,1.9198831,1.7723828
2.9361084,1.9771994,1.0487109
6.8202393,1.9060646,1.1223047
3.4331299,1.9703684,1.3308203
5.0346436,1.9655887,1.9441016
4.4823975,1.9416313,1.6374609
3.4147217,1.9857109,2.2998047
2.8624756,1.9416313,1.9686328
5.5684814,1.9749664,1.7969141
5.7157471,1.9554549,1.9441016
3.3042725,1.9580625,1.8214453
4.7032959,1.9060646,2.0667578
2.1261475,1.9703684,0.8892578
7.3908936,1.9726897,1.9195703
3.3410889,1.9131078,1.6374609
2.6415771,1.9416313,2.1035547
2.9177002,1.9749664,1.8214453
4.0590088,1.9131078,2.1280859
